connector_id,connector_x,connector_y,connector_z,confidence,creation_time,edition_time,tags,type,creator,editor,skeleton_id,neuron_id,name,post_x,post_y,post_z,node_id,annotations,cube,other_annotations,user,user_id,project_id,transaction_id,execution_time,label
2119211,104728.0,50424.0,32640.0,5,2025-02-26 13:04:13.939785,2025-02-26 13:04:13.939785,,Postsynaptic,shiyan,shiyan,608349,608349,neuron 608350,104608.0,50616.0,32632.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'sh: wrong set', 'ad: wrong set', 'acs: pre correct', 'mr: wrong set']",cube2,"['sh: wrong set', 'ad: wrong set', 'acs: pre correct', 'mr: wrong set']",sharris,47,18,2524159,2025-03-17 17:33:05.392501+00:00,annotations.add
2119211,104728.0,50424.0,32640.0,5,2025-02-26 13:04:13.939785,2025-02-26 13:04:13.939785,,Postsynaptic,shiyan,shiyan,608349,608349,neuron 608350,104608.0,50616.0,32632.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'sh: wrong set', 'ad: wrong set', 'acs: pre correct', 'mr: wrong set']",cube2,"['sh: wrong set', 'ad: wrong set', 'acs: pre correct', 'mr: wrong set']",acorreia,9,18,2524038,2025-03-17 17:21:10.814381+00:00,annotations.add
2119212,104728.0,50328.0,32592.0,5,2025-02-26 13:04:14.033440,2025-02-26 13:04:14.033440,,Postsynaptic,shiyan,shiyan,608353,608353,neuron 608354,104584.0,50272.0,32656.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'sh: pre correct', 'acs: pre correct']",adulac,18,18,2524355,2025-03-17 17:57:44.136942+00:00,annotations.add
2119212,104728.0,50328.0,32592.0,5,2025-02-26 13:04:14.033440,2025-02-26 13:04:14.033440,,Postsynaptic,shiyan,shiyan,608353,608353,neuron 608354,104584.0,50272.0,32656.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2524171,2025-03-17 17:34:14.853515+00:00,annotations.add
2119212,104728.0,50328.0,32592.0,5,2025-02-26 13:04:14.033440,2025-02-26 13:04:14.033440,,Postsynaptic,shiyan,shiyan,608353,608353,neuron 608354,104584.0,50272.0,32656.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'sh: pre correct', 'acs: pre correct']",acorreia,9,18,2524052,2025-03-17 17:22:31.200106+00:00,annotations.add
2119213,104712.0,50384.0,32632.0,5,2025-02-26 13:04:14.126057,2025-02-26 13:04:14.126057,,Postsynaptic,shiyan,shiyan,608357,608357,neuron 608358,104592.0,50512.0,32672.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: uncertain', 'sh: pre correct', 'acs: pre correct']",adulac,18,18,2524359,2025-03-17 17:58:25.133938+00:00,annotations.add
2119213,104712.0,50384.0,32632.0,5,2025-02-26 13:04:14.126057,2025-02-26 13:04:14.126057,,Postsynaptic,shiyan,shiyan,608357,608357,neuron 608358,104592.0,50512.0,32672.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: uncertain', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2524179,2025-03-17 17:34:52.154287+00:00,annotations.add
2119213,104712.0,50384.0,32632.0,5,2025-02-26 13:04:14.126057,2025-02-26 13:04:14.126057,,Postsynaptic,shiyan,shiyan,608357,608357,neuron 608358,104592.0,50512.0,32672.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: uncertain', 'sh: pre correct', 'acs: pre correct']",acorreia,9,18,2524058,2025-03-17 17:22:46.524880+00:00,annotations.add
2119214,104728.0,50352.0,32600.0,5,2025-02-26 13:04:14.216996,2025-02-26 13:04:14.216996,,Postsynaptic,shiyan,shiyan,608361,608361,neuron 608362,104608.0,50376.0,32696.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'sh: pre correct', 'acs: pre correct']",adulac,18,18,2524368,2025-03-17 17:59:00.477374+00:00,annotations.add
2119214,104728.0,50352.0,32600.0,5,2025-02-26 13:04:14.216996,2025-02-26 13:04:14.216996,,Postsynaptic,shiyan,shiyan,608361,608361,neuron 608362,104608.0,50376.0,32696.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'sh: pre correct', 'acs: pre correct']",sharris,47,18,2524193,2025-03-17 17:35:46.080136+00:00,annotations.add
2119214,104728.0,50352.0,32600.0,5,2025-02-26 13:04:14.216996,2025-02-26 13:04:14.216996,,Postsynaptic,shiyan,shiyan,608361,608361,neuron 608362,104608.0,50376.0,32696.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'sh: pre correct', 'acs: pre correct']",acorreia,9,18,2524062,2025-03-17 17:23:19.529696+00:00,annotations.add
2119215,102688.0,50152.0,33520.0,5,2025-02-26 13:04:14.313358,2025-02-26 13:04:14.313358,,Postsynaptic,shiyan,shiyan,608365,608365,neuron 608366,102648.0,50200.0,33400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: distanced set', 'acs: wrong set']",cube2,"['ad: pre correct', 'sh: distanced set', 'acs: wrong set']",adulac,18,18,2524374,2025-03-17 17:59:45.446316+00:00,annotations.add
2119215,102688.0,50152.0,33520.0,5,2025-02-26 13:04:14.313358,2025-02-26 13:04:14.313358,,Postsynaptic,shiyan,shiyan,608365,608365,neuron 608366,102648.0,50200.0,33400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: distanced set', 'acs: wrong set']",cube2,"['ad: pre correct', 'sh: distanced set', 'acs: wrong set']",sharris,47,18,2524195,2025-03-17 17:36:27.337644+00:00,annotations.add
2119215,102688.0,50152.0,33520.0,5,2025-02-26 13:04:14.313358,2025-02-26 13:04:14.313358,,Postsynaptic,shiyan,shiyan,608365,608365,neuron 608366,102648.0,50200.0,33400.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'sh: distanced set', 'acs: wrong set']",cube2,"['ad: pre correct', 'sh: distanced set', 'acs: wrong set']",acorreia,9,18,2524066,2025-03-17 17:23:36.839317+00:00,annotations.add
2119216,100568.0,50232.0,32720.0,5,2025-02-26 13:04:14.403667,2025-02-26 13:04:14.403667,,Postsynaptic,shiyan,shiyan,608369,608369,neuron 608370,100624.0,50264.0,32840.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'sh: wrong set', 'ad: wrong set', 'acs: pre correct']",cube2,"['sh: wrong set', 'ad: wrong set', 'acs: pre correct']",adulac,18,18,2524378,2025-03-17 18:00:07.554857+00:00,annotations.add
2119216,100568.0,50232.0,32720.0,5,2025-02-26 13:04:14.403667,2025-02-26 13:04:14.403667,,Postsynaptic,shiyan,shiyan,608369,608369,neuron 608370,100624.0,50264.0,32840.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'sh: wrong set', 'ad: wrong set', 'acs: pre correct']",cube2,"['sh: wrong set', 'ad: wrong set', 'acs: pre correct']",sharris,47,18,2524199,2025-03-17 17:37:14.102637+00:00,annotations.add
2119216,100568.0,50232.0,32720.0,5,2025-02-26 13:04:14.403667,2025-02-26 13:04:14.403667,,Postsynaptic,shiyan,shiyan,608369,608369,neuron 608370,100624.0,50264.0,32840.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'sh: wrong set', 'ad: wrong set', 'acs: pre correct']",cube2,"['sh: wrong set', 'ad: wrong set', 'acs: pre correct']",acorreia,9,18,2524068,2025-03-17 17:23:53.114288+00:00,annotations.add
2119217,100384.0,50632.0,33016.0,5,2025-02-26 13:04:14.495971,2025-02-26 13:04:14.495971,,Postsynaptic,shiyan,shiyan,608373,608373,neuron 608374,100496.0,50576.0,32984.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: wrong set']",cube2,"['ad: uncertain', 'acs: wrong set']",adulac,18,18,2524382,2025-03-17 18:00:55.689480+00:00,annotations.add
2119217,100384.0,50632.0,33016.0,5,2025-02-26 13:04:14.495971,2025-02-26 13:04:14.495971,,Postsynaptic,shiyan,shiyan,608373,608373,neuron 608374,100496.0,50576.0,32984.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: wrong set']",cube2,"['ad: uncertain', 'acs: wrong set']",acorreia,9,18,2524074,2025-03-17 17:24:30.230498+00:00,annotations.add
2119218,100392.0,50632.0,33016.0,5,2025-02-26 13:04:14.590039,2025-02-26 13:04:14.590039,,Postsynaptic,shiyan,shiyan,608377,608377,neuron 608378,100384.0,50552.0,32896.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: uncertain']",cube2,"['ad: uncertain', 'acs: uncertain']",adulac,18,18,2524386,2025-03-17 18:01:31.326440+00:00,annotations.add
2119218,100392.0,50632.0,33016.0,5,2025-02-26 13:04:14.590039,2025-02-26 13:04:14.590039,,Postsynaptic,shiyan,shiyan,608377,608377,neuron 608378,100384.0,50552.0,32896.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: uncertain']",cube2,"['ad: uncertain', 'acs: uncertain']",acorreia,9,18,2524080,2025-03-17 17:24:57.231238+00:00,annotations.add
2119219,100288.0,50128.0,32920.0,5,2025-02-26 13:04:14.681673,2025-02-26 13:04:14.681673,,Postsynaptic,shiyan,shiyan,608381,608381,neuron 608382,100528.0,50136.0,32968.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",adulac,18,18,2524388,2025-03-17 18:02:15.916876+00:00,annotations.add
2119219,100288.0,50128.0,32920.0,5,2025-02-26 13:04:14.681673,2025-02-26 13:04:14.681673,,Postsynaptic,shiyan,shiyan,608381,608381,neuron 608382,100528.0,50136.0,32968.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",acorreia,9,18,2524085,2025-03-17 17:25:26.602405+00:00,annotations.add
2119220,104608.0,51592.0,32616.0,5,2025-02-26 13:04:14.771138,2025-02-26 13:04:14.771138,,Postsynaptic,shiyan,shiyan,608385,608385,neuron 608386,104744.0,51392.0,32624.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",adulac,18,18,2524392,2025-03-17 18:02:40.232841+00:00,annotations.add
2119220,104608.0,51592.0,32616.0,5,2025-02-26 13:04:14.771138,2025-02-26 13:04:14.771138,,Postsynaptic,shiyan,shiyan,608385,608385,neuron 608386,104744.0,51392.0,32624.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",acorreia,9,18,2524091,2025-03-17 17:26:20.710483+00:00,annotations.add
2119221,102808.0,51456.0,33032.0,5,2025-02-26 13:04:14.856406,2025-02-26 13:04:14.856406,,Postsynaptic,shiyan,shiyan,608389,608389,neuron 608390,102824.0,51360.0,32912.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",acorreia,9,18,2524497,2025-03-17 18:45:25.447271+00:00,annotations.add
2119221,102808.0,51456.0,33032.0,5,2025-02-26 13:04:14.856406,2025-02-26 13:04:14.856406,,Postsynaptic,shiyan,shiyan,608389,608389,neuron 608390,102824.0,51360.0,32912.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",adulac,18,18,2524398,2025-03-17 18:03:40.804465+00:00,annotations.add
2119221,102808.0,51456.0,33032.0,5,2025-02-26 13:04:14.856406,2025-02-26 13:04:14.856406,,Postsynaptic,shiyan,shiyan,608389,608389,neuron 608390,102824.0,51360.0,32912.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",acorreia,9,18,2524097,2025-03-17 17:26:57.448086+00:00,annotations.add
2119222,102736.0,51408.0,33048.0,5,2025-02-26 13:04:14.943668,2025-02-26 13:04:14.943668,,Postsynaptic,shiyan,shiyan,608393,608393,neuron 608394,103008.0,51384.0,32944.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",acorreia,9,18,2524501,2025-03-17 18:45:46.864163+00:00,annotations.add
2119222,102736.0,51408.0,33048.0,5,2025-02-26 13:04:14.943668,2025-02-26 13:04:14.943668,,Postsynaptic,shiyan,shiyan,608393,608393,neuron 608394,103008.0,51384.0,32944.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",adulac,18,18,2524404,2025-03-17 18:04:21.977850+00:00,annotations.add
2119223,102760.0,51376.0,33032.0,5,2025-02-26 13:04:15.033198,2025-02-26 13:04:15.033198,,Postsynaptic,shiyan,shiyan,608397,608397,neuron 608398,102976.0,51504.0,33032.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",acorreia,9,18,2524503,2025-03-17 18:46:04.178082+00:00,annotations.add
2119223,102760.0,51376.0,33032.0,5,2025-02-26 13:04:15.033198,2025-02-26 13:04:15.033198,,Postsynaptic,shiyan,shiyan,608397,608397,neuron 608398,102976.0,51504.0,33032.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",adulac,18,18,2524406,2025-03-17 18:05:14.351887+00:00,annotations.add
2119224,102760.0,51456.0,33032.0,5,2025-02-26 13:04:15.121880,2025-02-26 13:04:15.121880,,Postsynaptic,shiyan,shiyan,608401,608401,neuron 608402,102768.0,51504.0,32896.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",acorreia,9,18,2524510,2025-03-17 18:50:08.301060+00:00,annotations.add
2119224,102760.0,51456.0,33032.0,5,2025-02-26 13:04:15.121880,2025-02-26 13:04:15.121880,,Postsynaptic,shiyan,shiyan,608401,608401,neuron 608402,102768.0,51504.0,32896.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",adulac,18,18,2524408,2025-03-17 18:05:45.897463+00:00,annotations.add
2119225,101688.0,51152.0,32848.0,5,2025-02-26 13:04:15.214281,2025-02-26 13:04:15.214281,,Postsynaptic,shiyan,shiyan,608405,608405,neuron 608406,101768.0,51320.0,32840.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",acorreia,9,18,2524512,2025-03-17 18:50:27.940725+00:00,annotations.add
2119225,101688.0,51152.0,32848.0,5,2025-02-26 13:04:15.214281,2025-02-26 13:04:15.214281,,Postsynaptic,shiyan,shiyan,608405,608405,neuron 608406,101768.0,51320.0,32840.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",adulac,18,18,2524414,2025-03-17 18:06:31.296205+00:00,annotations.add
2119226,101680.0,51152.0,32840.0,5,2025-02-26 13:04:15.303678,2025-02-26 13:04:15.303678,,Postsynaptic,shiyan,shiyan,608409,608409,neuron 608410,101816.0,51192.0,32840.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",acorreia,9,18,2524514,2025-03-17 18:50:38.723502+00:00,annotations.add
2119226,101680.0,51152.0,32840.0,5,2025-02-26 13:04:15.303678,2025-02-26 13:04:15.303678,,Postsynaptic,shiyan,shiyan,608409,608409,neuron 608410,101816.0,51192.0,32840.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",adulac,18,18,2524420,2025-03-17 18:07:12.202399+00:00,annotations.add
2119227,104456.0,51728.0,33344.0,5,2025-02-26 13:04:15.400532,2025-02-26 13:04:15.400532,,Postsynaptic,shiyan,shiyan,608413,608413,neuron 608414,104528.0,51760.0,33304.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: wrong set']",cube2,"['ad: uncertain', 'acs: wrong set']",acorreia,9,18,2524516,2025-03-17 18:50:58.835086+00:00,annotations.add
2119227,104456.0,51728.0,33344.0,5,2025-02-26 13:04:15.400532,2025-02-26 13:04:15.400532,,Postsynaptic,shiyan,shiyan,608413,608413,neuron 608414,104528.0,51760.0,33304.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: wrong set']",cube2,"['ad: uncertain', 'acs: wrong set']",adulac,18,18,2524422,2025-03-17 18:07:47.285251+00:00,annotations.add
2119228,102792.0,51408.0,33032.0,5,2025-02-26 13:04:15.491785,2025-02-26 13:04:15.491785,,Postsynaptic,shiyan,shiyan,608417,608417,neuron 608418,102864.0,51512.0,32960.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: uncertain', 'acs: pre correct']",acorreia,9,18,2524518,2025-03-17 18:51:19.520561+00:00,annotations.add
2119228,102792.0,51408.0,33032.0,5,2025-02-26 13:04:15.491785,2025-02-26 13:04:15.491785,,Postsynaptic,shiyan,shiyan,608417,608417,neuron 608418,102864.0,51512.0,32960.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: uncertain', 'acs: pre correct']",adulac,18,18,2524424,2025-03-17 18:09:20.354666+00:00,annotations.add
2119229,102768.0,51400.0,33016.0,5,2025-02-26 13:04:15.585172,2025-02-26 13:04:15.585172,,Postsynaptic,shiyan,shiyan,608421,608421,neuron 608422,102824.0,51632.0,33000.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: uncertain']",cube2,"['ad: wrong set', 'acs: uncertain']",acorreia,9,18,2524522,2025-03-17 18:51:53.399248+00:00,annotations.add
2119229,102768.0,51400.0,33016.0,5,2025-02-26 13:04:15.585172,2025-02-26 13:04:15.585172,,Postsynaptic,shiyan,shiyan,608421,608421,neuron 608422,102824.0,51632.0,33000.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: uncertain']",cube2,"['ad: wrong set', 'acs: uncertain']",adulac,18,18,2524426,2025-03-17 18:09:49.065274+00:00,annotations.add
2119230,102776.0,51376.0,33016.0,5,2025-02-26 13:04:15.734782,2025-02-26 13:04:15.734782,,Postsynaptic,shiyan,shiyan,608429,608429,neuron 608430,102944.0,51656.0,33056.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",acorreia,9,18,2524526,2025-03-17 18:53:03.485165+00:00,annotations.add
2119230,102776.0,51376.0,33016.0,5,2025-02-26 13:04:15.734782,2025-02-26 13:04:15.734782,,Postsynaptic,shiyan,shiyan,608429,608429,neuron 608430,102944.0,51656.0,33056.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",adulac,18,18,2524430,2025-03-17 18:20:29.470593+00:00,annotations.add
2119231,102336.0,51264.0,33432.0,5,2025-02-26 13:04:15.831297,2025-02-26 13:04:15.831297,,Postsynaptic,shiyan,shiyan,608433,608433,neuron 608434,102352.0,51512.0,33368.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: uncertain']",cube2,"['ad: wrong set', 'acs: uncertain']",acorreia,9,18,2524528,2025-03-17 18:53:44.220714+00:00,annotations.add
2119231,102336.0,51264.0,33432.0,5,2025-02-26 13:04:15.831297,2025-02-26 13:04:15.831297,,Postsynaptic,shiyan,shiyan,608433,608433,neuron 608434,102352.0,51512.0,33368.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: uncertain']",cube2,"['ad: wrong set', 'acs: uncertain']",adulac,18,18,2524432,2025-03-17 18:20:56.743324+00:00,annotations.add
2119232,101056.0,51976.0,32664.0,5,2025-02-26 13:04:15.926881,2025-02-26 13:04:15.926881,,Postsynaptic,shiyan,shiyan,608437,608437,neuron 608438,101304.0,51872.0,32664.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: pre correct']",cube2,"['ad: wrong set', 'acs: pre correct']",acorreia,9,18,2524530,2025-03-17 18:54:13.664544+00:00,annotations.add
2119232,101056.0,51976.0,32664.0,5,2025-02-26 13:04:15.926881,2025-02-26 13:04:15.926881,,Postsynaptic,shiyan,shiyan,608437,608437,neuron 608438,101304.0,51872.0,32664.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: pre correct']",cube2,"['ad: wrong set', 'acs: pre correct']",adulac,18,18,2524434,2025-03-17 18:21:20.044682+00:00,annotations.add
2119233,101072.0,51912.0,32664.0,5,2025-02-26 13:04:16.019859,2025-02-26 13:04:16.019859,,Postsynaptic,shiyan,shiyan,608441,608441,neuron 608442,101136.0,52096.0,32600.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: uncertain', 'acs: pre correct']",acorreia,9,18,2524532,2025-03-17 18:55:09.134754+00:00,annotations.add
2119233,101072.0,51912.0,32664.0,5,2025-02-26 13:04:16.019859,2025-02-26 13:04:16.019859,,Postsynaptic,shiyan,shiyan,608441,608441,neuron 608442,101136.0,52096.0,32600.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: uncertain', 'acs: pre correct']",adulac,18,18,2524436,2025-03-17 18:21:48.901407+00:00,annotations.add
2119234,101080.0,51928.0,32632.0,5,2025-02-26 13:04:16.113741,2025-02-26 13:04:16.113741,,Postsynaptic,shiyan,shiyan,608445,608445,neuron 608446,101048.0,52144.0,32600.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: uncertain', 'acs: pre correct']",acorreia,9,18,2524534,2025-03-17 18:55:21.260689+00:00,annotations.add
2119234,101080.0,51928.0,32632.0,5,2025-02-26 13:04:16.113741,2025-02-26 13:04:16.113741,,Postsynaptic,shiyan,shiyan,608445,608445,neuron 608446,101048.0,52144.0,32600.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: uncertain', 'acs: pre correct']",adulac,18,18,2524438,2025-03-17 18:22:21.423995+00:00,annotations.add
2119235,104672.0,53568.0,32912.0,5,2025-02-26 13:04:16.210840,2025-02-26 13:04:16.210840,,Postsynaptic,shiyan,shiyan,608449,608449,neuron 608450,104552.0,53520.0,32880.0,1,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'ad: uncertain', 'acs: uncertain']",cube2,"['ad: distanced set', 'ad: uncertain', 'acs: uncertain']",acorreia,9,18,2524537,2025-03-17 18:56:39.630061+00:00,annotations.add
2119235,104672.0,53568.0,32912.0,5,2025-02-26 13:04:16.210840,2025-02-26 13:04:16.210840,,Postsynaptic,shiyan,shiyan,608449,608449,neuron 608450,104552.0,53520.0,32880.0,1,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'ad: uncertain', 'acs: uncertain']",cube2,"['ad: distanced set', 'ad: uncertain', 'acs: uncertain']",adulac,18,18,2524440,2025-03-17 18:23:38.092070+00:00,annotations.add
2119236,104656.0,53568.0,32920.0,5,2025-02-26 13:04:16.309467,2025-02-26 13:04:16.309467,,Postsynaptic,shiyan,shiyan,608453,608453,neuron 608454,104712.0,53560.0,32864.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",acorreia,9,18,2524539,2025-03-17 18:56:57.303930+00:00,annotations.add
2119236,104656.0,53568.0,32920.0,5,2025-02-26 13:04:16.309467,2025-02-26 13:04:16.309467,,Postsynaptic,shiyan,shiyan,608453,608453,neuron 608454,104712.0,53560.0,32864.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: pre correct', 'acs: pre correct']",cube2,"['ad: pre correct', 'acs: pre correct']",adulac,18,18,2524445,2025-03-17 18:24:38.020609+00:00,annotations.add
2119237,104664.0,53544.0,32904.0,5,2025-02-26 13:04:16.399174,2025-02-26 13:04:16.399174,,Postsynaptic,shiyan,shiyan,608457,608457,neuron 608458,104600.0,53624.0,32904.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",acorreia,9,18,2524541,2025-03-17 18:57:21.396155+00:00,annotations.add
2119237,104664.0,53544.0,32904.0,5,2025-02-26 13:04:16.399174,2025-02-26 13:04:16.399174,,Postsynaptic,shiyan,shiyan,608457,608457,neuron 608458,104600.0,53624.0,32904.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: wrong set', 'acs: wrong set']",cube2,"['ad: wrong set', 'acs: wrong set']",adulac,18,18,2524447,2025-03-17 18:25:03.190116+00:00,annotations.add
2119238,104848.0,53656.0,33464.0,5,2025-02-26 13:04:16.490929,2025-02-26 13:04:16.490929,,Postsynaptic,shiyan,shiyan,608461,608461,neuron 608462,104864.0,53456.0,33424.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: distanced set', 'ad: uncertain', 'acs: pre correct']",acorreia,9,18,2524543,2025-03-17 18:58:03.693697+00:00,annotations.add
2119238,104848.0,53656.0,33464.0,5,2025-02-26 13:04:16.490929,2025-02-26 13:04:16.490929,,Postsynaptic,shiyan,shiyan,608461,608461,neuron 608462,104864.0,53456.0,33424.0,0,"['cube2: pushed fp synapses', 'pushed false positives synapses', 'ad: distanced set', 'ad: uncertain', 'acs: pre correct']",cube2,"['ad: distanced set', 'ad: uncertain', 'acs: pre correct']",adulac,18,18,2524449,2025-03-17 18:26:05.724469+00:00,annotations.add
